id;name;Aadress;X;y
13020;Tallinna Rõõmupesa Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Anton Hansen Tammsaare tee 141;538205.9356;6585787.077
12993;Tallinna Rännaku Lasteaed;Harju maakond, Tallinn, Rännaku pst 28;536851;6581039
13014;Tallinna Saksa Gümnaasium;Harju maakond, Tallinna linn, Mustamäe linnaosa, Juhan Sütiste tee 20;539428;6584631
12917;Tallinna Seli Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kristjan Kärberi tn 29;550343.0057;6590310.963
12790;Tallinna Sikupilli Keskkool;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kivimurru tn 9;544711;6588047
12861;Tallinna Sikupilli Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kivimurru tn 3;544554.0069;6588156.929
12938;Tallinna Soome Kool;Harju maakond, Tallinn, Vase 9a;543944;6588913
13042;Tallinna Suitsupääsupesa Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Suitsu põik 4;542548.926;6586218.049
12866;Tallinna Suur-Pae Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Punane tn 29;546660.0453;6588796.933
13007;Tallinna Sõbrakese Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Kiili tn 7;539681.0727;6586049.07
12849;Tallinna Südalinna Kool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Liivalaia tn 23;542696;6588143
13018;Tallinna Tammetõru Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Anton Hansen Tammsaare tee 79;539531;6585445
13006;Tallinna Tehnikagümnaasium;Harju maakond, Tallinna linn, Mustamäe linnaosa, Sõpruse pst 187;539865;6585052
13040;Tallinna Terakese Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Saku tn 7;541979.9233;6586095.08
12998;Tallinna Tihase Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Nõmme tee 9;541110.0343;6587200.978
32282;Tallinna Tondi Põhikool;Harju maakond, Tallinna linn, Kristiine linnaosa, Tondi tn 40;541379;6586018
32270;Tallinna Toomkool;Harju Maakond, Tallinna linn, Kesklinna linnaosa, Apteegi 3;542349;6589120
12906;Tallinna Tuule Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Paekaare tn 38;546809.9919;6589118.01
12956;Tallinna Tõnismäe Reaalkool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Pärnu mnt 50;542082;6587967
13099;Tallinna Tähekese Lasteaed;Harju maakond, Tallinna linn, Mustamäe linnaosa, Ehitajate tee 50;538156.9464;6585134.991
13082;Tallinna Täiskasvanute Gümnaasium;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Katleri tn 2a;547934;6590645
12928;Tallinna Unistuse Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Gildi tn 17;543657.9683;6588207.076
12738;Tallinna Vaba Waldorfkool;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Tuulemaa tn 12;539200;6590411
12884;Tallinna Vanalinna Täiskasvanute Gümnaasium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Kooli tn 2;542195;6589414
13031;Tallinna Vindi Lasteaed;Harju maakond, Tallinna linn, Kristiine linnaosa, Vindi tn 3;541242.934;6587107.964
12968;Tallinna Virmalise Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Videviku tn 14;541798.0344;6587587.926
12927;Tallinna Vormsi Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Vormsi tn 1;549181.0022;6590854.975
12995;Tallinna Õismäe Gümnaasium;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 50;536652;6586314
12996;Tallinna Õismäe Gümnaasium;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 130;536607.9945;6586777.949
13159;Tallinna Õismäe Vene Lütseum;Harju maakond, Tallinna linn, Haabersti linnaosa, Õismäe tee 28;536837;6586336
12859;Tallinna Ärijuhtimise Kolledþ;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Kivimurru tn 13a;544861.0168;6587952.035
12976;Tallinna Ühisgümnaasium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Pärnu mnt 71/73;542192;6587371
12853;Tallinna Ülemiste Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Peterburi tee 18;545556.9611;6587734.066
12017;Tallinna Ümera Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Ümera tn 9;550595.0683;6589750.07
12655;Tammiste Lasteaed;Pärnu maakond, Sauga vald, Kellukese tee 5;535409;6472703
12057;Tamsalu Gümnaasium;Lääne-Viru maakond, Tamsalu vald, Tamsalu linn, Kesk tn 11;620905;6560246
12059;Tamsalu Lasteaed Krõll;Lääne-Viru maakond, Tamsalu vald, Tamsalu linn, Metsa tn 1;620534.0782;6560604.982
12058;Tamsalu Sääse Lasteaed;Lääne-Viru maakond, Tamsalu vald, Sääse alevik, Sääse tn 14;621852.3176;6559783.089
11896;Tantsukool The Way To Dance Agency;Harju maakond, Rae vald, Peetri küla, Vägeva tee 30;546046.0255;6584048.954
12047;Tapa Gümnaasium;Lääne-Viru maakond, Tapa vald, Tapa linn, Pargi tn 12;611573;6571059
12088;Tapa Vene Gümnaasium;Lääne-Viru maakond, Tapa vald, Tapa linn, Nooruse tn 2;611966;6570652
13322;Tartu Aleksander Puðkini Kool;Tartu maakond, Tartu linn, Uus tn 54;660566;6474255
13324;Tartu Annelinna Gümnaasium;Tartu maakond, Tartu linn, Kaunase pst 68;662079;6473843
13329;Tartu Descartesi Kool;Tartu maakond, Tartu linn, Anne tn 65;661302;6473886
13277;Tartu Emajõe Kool;Tartu maakond, Tartu linn, Vabaduse pst 9;659244;6474716
13209;Tartu Erakool;Tartu maakond, Tartu linn, Tähe tn 4;659502;6473560
44858;Tartu Erakool (Elva linn);Tartu maakond, Elva linn, Vapramäe 22;643849;6458059
13241;Tartu Forseliuse Kool;Tartu maakond, Tartu linn, Tähe tn 103;659744;6472055
13323;Tartu Hansa Kool;Tartu maakond, Tartu linn, Anne tn 63;661293;6473997
13243;Tartu Herbert Masingu Kool;Tartu maakond, Tartu linn, Vanemuise 33;659101;6473818
13275;Tartu Hiie Kool;Tartu maakond, Tartu linn, Hiie tn 11;657741;6474682
13248;Tartu Jaan Poska Gümnaasium;Tartu maakond, Tartu linn, Vanemuise tn 35;659100;6473818
13214;Tartu Jäähokikool;Tartu maakond, Tartu linn, Ringtee 75;656715;6471751
13240;Tartu Karlova Kool;Tartu maakond, Tartu linn, Lina tn 2;659925;6473372
13274;Tartu Katoliku Hariduskeskus;Tartu maakond, Tartu linn, Jakobi 41;658513;6474649
13328;Tartu Kesklinna Kool;Tartu maakond, Tartu linn, Kroonuaia tn 7;658787;6474587
13229;Tartu Kesklinna Lastekeskus;Tartu maakond, Tartu linn, Akadeemia tn 2;659169.9933;6473704.957
13325;Tartu Kivilinna Gümnaasium;Tartu maakond, Tartu linn, Kaunase pst 70;662136;6473972
44859;Tartu Kristjan Jaak Petersoni Gümnaasium;Tartu maakond, Tartu linn, Kaunase pst 70;661933;6474146
13257;Tartu Kristlik Põhikool;Tartu maakond, Tartu linn, Ööbiku tn 10a;658476;6471697
13247;Tartu Kroonuaia Kool;Tartu maakond, Tartu linn, Puiestee tn 62;659354;6475529
12552;Tartu Lasteaed Annike;Tartu maakond, Tartu linn, Anne tn 9;660473.9992;6474444.925
13233;Tartu Lasteaed Helika;Tartu maakond, Tartu linn, Kalevi tn 52a;660030.945;6473308.078
13238;Tartu Lasteaed Hellik;Tartu maakond, Tartu linn, Aardla tn 138;657131.977;6471143.948
13311;Tartu Lasteaed Kannike;Tartu maakond, Tartu linn, Ravila tn 43;657092.9181;6473737.065
13225;Tartu Lasteaed Karoliine;Tartu maakond, Tartu linn, Kesk tn 6;659443.0748;6473270.012
13310;Tartu Lasteaed Kelluke;Tartu maakond, Tartu linn, Kaunase pst 69;661935.0685;6474058.97
13309;Tartu Lasteaed Kivike;Tartu maakond, Tartu linn, Kivi tn 44;659824.065;6474863.981
13306;Tartu Lasteaed Klaabu;Tartu maakond, Tartu linn, Kummeli 5;658974;6476600
13316;Tartu Lasteaed Krõll;Tartu maakond, Tartu linn, Anne tn 67;661473.9744;6473950.068
13307;Tartu Lasteaed Lotte;Tartu maakond, Tartu linn, Ida tn 8;661254.0196;6474808.041
13313;Tartu Lasteaed Meelespea;Tartu maakond, Tartu linn, Ilmatsalu tn 24a;657182.9523;6473770.993
13234;Tartu Lasteaed Midrimaa;Tartu maakond, Tartu linn, Vanemuise tn 28;659116.0389;6473740.044
13314;Tartu Lasteaed Mõmmik;Tartu maakond, Tartu linn, Mõisavahe tn 32;662498.9406;6473438.992
13304;Tartu Lasteaed Nukitsamees;Tartu maakond, Tartu linn, Taara pst 8;658289.0155;6474245.989
13235;Tartu Lasteaed Piilupesa;Tartu maakond, Tartu linn, Ropka tn 34;659755.0499;6471806.957
13239;Tartu Lasteaed Ploomike;Tartu maakond, Tartu linn, Ploomi tn 1;658980.9877;6471251.029
13315;Tartu Lasteaed Poku;Tartu maakond, Tartu linn, Anne tn 69;661466.0302;6473839.015
13230;Tartu Lasteaed Päkapikk;Tartu maakond, Tartu linn, Tiigi tn 25;658662.0615;6473789.033
13312;Tartu Lasteaed Pääsupesa;Tartu maakond, Tartu linn, Sõpruse pst 12;661027.9411;6473880.06
13232;Tartu Lasteaed Ristikhein;Tartu maakond, Tartu linn, Ropka tee 25;660164.0103;6471650.059
13237;Tartu Lasteaed Rukkilill;Tartu maakond, Tartu linn, Sepa tn 18;659547.0114;6471020.978
13228;Tartu Lasteaed Sass;Tartu maakond, Tartu linn, Aleksandri tn 10;659753.0638;6473806.08
13224;Tartu Lasteaed Sipsik;Tartu maakond, Tartu linn, Kaunase pst 22;661889.0584;6473839.015
13231;Tartu Lasteaed Sirel;Tartu maakond, Tartu linn, Lubja tn 14;659111.0738;6475761.013
13308;Tartu Lasteaed Triinu ja Taavi;Tartu maakond, Tartu linn, Kaunase pst 67;662025.9302;6473746.995
13226;Tartu Lasteaed Tõruke;Tartu maakond, Tartu linn, Tamme pst 43a;658017.9199;6472174.045
13318;Tartu Lasteaed Tähtvere;Tartu maakond, Tartu linn, Anton Hansen Tammsaare tn 10;657493.9343;6474765.01
13236;Tartu Lastesõim Mesipuu;Tartu maakond, Tartu linn, Õpetaja tn 10;658908.0004;6473664.077
37791;Tartu Luterlik Peetri Kool;Tartu maakond, Tartu linn, Roosi tn 1;659556;6474678
13305;Tartu Maarja Kool;Tartu maakond, Tartu linn, Puiestee tn 126;660639;6474750
13317;Tartu Maarjamõisa Lasteaed;Tartu maakond, Tartu linn, Ludvig Puusepa tn 10;657905.0462;6473408.043
13249;Tartu Mart Reiniku Kool;Tartu maakond, Tartu linn, Vanemuise tn 48;658832;6473499
13320;Tartu Raatuse Kool;Tartu maakond, Tartu linn, Raatuse tn 88a;660037;6474781
13278;Tartu Rahvusvaheline Kool;Tartu maakond, Tartu linn, Veski tn 1;658481;6474591
13279;Tartu Rahvusvaheline Lasteaed;Tartu maakond, Tartu linn, Veski tn 1;658481.9931;6474591.065
13321;Tartu Tamme Gümnaasium;Tartu maakond, Tartu linn, Tamme pst 24a;658346;6472396
13271;Tartu Teoloogia Akadeemia;Tartu maakond, Tartu linn, Ujula tn 1a;659257.0484;6475262.018
13326;Tartu Täiskasvanute Gümnaasium;Tartu maakond, Tartu linn, Riia tn 142;657033;6471428
13250;Tartu Waldorfgümnaasium;Tartu maakond, Tartu linn, Ploomi tn 1;658980;6471251
13242;Tartu Variku Kool;Tartu maakond, Tartu linn, Aianduse tn 4;658935;6471041
13327;Tartu Veeriku Kool;Tartu maakond, Tartu linn, Veeriku tn 41;657155;6473644
11936;"Tartu võimlemisklubi „Rütmika""";Tartu maakond, Tartu linn, Kalevi tn 71;659926.0155;6473274.977
11955;Tartu Ülikooli Euroopa Kolledþ;Tartu maakond, Tartu linn, Lossi tänav 3;659066;6474300
11954;Tartu Ülikooli Narva Kolledþ;Ida-Viru maakond, Narva linn, Raekoja plats 2;738537;6589784
11956;Tartu Ülikooli Pärnu Kolledþ;Pärnu maakond, Pärnu linn, Ringi tänav 35;528540;6471738
11953;Tartu Ülikooli Türi Kolledþ;Järva maakond, Türi vald, Türi linn, Viljandi tänav 13b;582688;6519075
12317;Tarvastu Gümnaasium;Viljandi maakond, Tarvastu vald, Mustla alevik, Tarvastu gümnaasium;609723;6456072
12316;Tarvastu Lasteaed;Viljandi maakond, Tarvastu vald, Porsa küla, Tarvastu lasteaed;610491.4612;6456314.624
13391;Tiheda Lasteaed;Jõgeva maakond, Kasepää vald, Tiheda küla, Sõpruse tn 88;671053.0147;6521084.944
12424;Tihemetsa Põhikool;Pärnu maakond, Saarde vald, Tihemetsa alevik, Kooli tee 2;560118.0028;6445984.03
13479;Tilsi Lasteaed Muumioru;Põlva maakond, Laheda vald, Tilsi küla, Lastekodu;677560.9629;6429036.256
13478;Tilsi Põhikool;Põlva maakond, Laheda vald, Tilsi küla, Põhikooli;677532;6429069
12667;Tipu looduskool;Viljandi maakond, Kõpu vald, Tipu küla, Tipu kool;563649;6469202
12933;TLÜPedagoogiline Seminar;Harju maakond, Tallinna linn, Kristiine linnaosa, Räägu tn 49;540891;6586518
12149;Toila Gümnaasium;Ida-Viru maakond, Toila vald, Pühajõe küla, Lossiplatsi tn 3;700615;6592416
12162;Toila Lasteaed Naerumeri;Ida-Viru maakond, Toila vald, Toila alevik, Oru tn 17;699508.9444;6592280.957
13055;Toome Eralasteaed;Harju maakond, Tallinna linn, Nõmme linnaosa, Toome pst 8;535549.9275;6581074.02
12416;Tootsi Lasteaed-Põhikool;Pärnu maakond, Tootsi vald, Tootsi alev, Kooli tn 7;545514;6494189
12413;Tori Lasteaed;Pärnu maakond, Tori vald, Tori alevik, Pärnu maantee 21;547054.9378;6482345.92
12412;Tori Põhikool;Pärnu maakond, Tori vald, Tori alevik, Virula tn 11;546596;6482109
13395;Torma Lasteaed “Linnutaja”;Jõgeva maakond, Torma vald, Torma alevik, Lasteaia tn 3;658110.9332;6523206.044
12482;Tornimäe Lasteaed;Saare maakond, Pöide vald, Kärneri küla, Lasteaia;448390.3922;6485318.041
12440;Tornimäe Põhikool;Saare maakond, Pöide vald, Kärneri küla, Kooli;448478;6485298
13354;Tsirguliina Keskkool;Valga maakond, Tõlliste vald, Tsirguliina alevik, Nooruse tn 1;630053;6415766
13355;Tsirguliina Lasteaed Õnnelind;Valga maakond, Tõlliste vald, Tsirguliina alevik, Nooruse tn 1;630053.0406;6415766.973
11951;TTÜ Kuressaare Kolledþ;Saare maakond, Kuressaare linn, Rootsi tänav 7;411246;6458386
11950;TTÜ Tallinna Kolledþ;Harju maakond, Tallinna linn, Kesklinna linnaosa, Tõnismägi 14;542078;6588181
11957;TTÜ Tartu Kolledþ;Tartu maakond, Tartu linn, Puiestee tänav 78;659634;6475341
11952;TTÜ Virumaa Kolledþ;Ida-Viru maakond, Kohtla-Järve linn, Järve linnaosa, Järveküla tee 75;686830;6589467
12061;Tudu Kool;Lääne-Viru maakond, Vinni vald, Tudu alevik, Rakvere mnt 13;663221;6563509
12168;Tudulinna Lasteaed;Ida-Viru maakond, Tudulinna vald, Tudulinna alevik, Uus tn 2;677038.9633;6548234.055
12169;Tudulinna Põhikool;Ida-Viru maakond, Tudulinna vald, Tudulinna alevik, Kooli tn 4;677033;6548083
37792;Turba Kool;Harju maakond, Nissi vald, Turba alevik, Tööstuse tn 12;514071;6549294
13147;Turba Lasteaed;Harju maakond, Nissi vald, Turba alevik, Tööstuse tn 29;513738.9833;6549379.011
12528;Tuudi Algkool;Lääne maakond, Lihula vald, Tuudi küla, Kooli;484315.6827;6502409.142
13259;Tõravere Lasteaed Tõruke;Tartu maakond, Nõo vald, Tõravere alevik, Observatooriumi tn 9a;644925.3953;6461056.314
13367;Tõrva Gümnaasium;Valga maakond, Tõrva linn, Puiestee tn 1;613943;6431223
13352;Tõrva Lasteaed Mõmmik;Valga maakond, Tõrva linn, Valga tn 58a;614600.9255;6429927.991
13353;Tõrva Lasteaed Tõrvalill;Valga maakond, Tõrva linn, Tartu tn 40/3;614485.0727;6431537.021
13264;Tõrvandi Lasteaed Rüblik;Tartu maakond, Ülenurme vald, Tõrvandi alevik, Aia tn 6a;658675.9638;6467723.973
12435;Tõstamaa Keskkool;Pärnu maakond, Tõstamaa vald, Tõstamaa alevik, Tõstamaa mõis;499766;6466947
12434;Tõstamaa Lasteaed;Pärnu maakond, Tõstamaa vald, Tõstamaa alevik, Varbla mnt 24;499336.991;6466175.021
12250;Türi Põhikool;Järva maakond, Türi vald, Türi linn, Wiedemanni tn 3a;582772;6519797
12249;Türi Toimetulekukool;Järva maakond, Türi vald, Türi linn, Vabriku pst 12;582797;6519067
11901;Türi Ühisgümnaasium;Järva maakond, Türi vald, Türi linn, Tolli tn 62;581628;6520761
12253;Türi-Alliku Lasteaed;Järva maakond, Türi vald, Türi-Alliku küla, Keskuse;583919.9601;6521376.231
12080;Uhtna Põhikool;Lääne-Viru maakond, Sõmeru vald, Uhtna alevik, Nooruse tn 18;645837;6587051
13261;Unipiha Algkool;Tartu maakond, Kambja vald, Pangodi küla, Unipiha algkool;651880;6454030
13448;Urvaste Kool;Võru maakond, Urvaste vald, Urvaste küla, Kooli;652938;6422252
12005;Usbeki pühapäevakool;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Paekaare tn 6;546240.9892;6589001.992
12506;Uuemõisa Lasteaed-Algkool;Lääne maakond, Ridala vald, Uuemõisa alevik, Tallinna mnt 83;475845;6533883
12384;Uulu Lasteaed;Pärnu maakond, Tahkuranna vald, Uulu küla, Uhla;533930.4709;6459952.071
12399;Uulu Põhikool;Pärnu maakond, Tahkuranna vald, Uulu küla, Soometsa tee 3;533830;6460149
12278;Uusna Lasteaed Tõruke;Viljandi maakond, Viiratsi vald, Uusna küla, Hakk;602242.411;6473418.635
12070;Vaeküla Kool;Lääne-Viru maakond, Sõmeru vald, Näpi alevik, Näpi 10;636788;6583160
12432;Vahenurme Lasteaed-Algkool;Pärnu maakond, Halinga vald, Vahenurme küla, Vahenurme Lasteaed-algkool;522630;6497971
12753;Vaida Lasteaed Pillerpall;Harju maakond, Rae vald, Vaida alevik, Vana-Tartu mnt 34;555694.0809;6572096.917
12754;Vaida Põhikool;Harju maakond, Rae vald, Vaida alevik, Vana-Tartu mnt 29;555868;6571966
13422;Vaimastvere Kool;Jõgeva maakond, Jõgeva vald, Vaimastvere küla, Vaimastvere kool;631985;6521615
12646;Vaivara Lasteaed;Ida-Viru maakond, Vaivara vald, Olgina alevik, Narva mnt 8;734712.3065;6591061.524
12077;Vajangu Põhikool;Lääne-Viru maakond, Tamsalu vald, Vajangu küla, Kooli tn 7;614957;6553986
13350;Valga Gümnaasium;Valga maakond, Valga linn, J. Kuperjanovi 10;621366;6405858
13344;Valga Jaanikese Kool;Valga maakond, Valga linn, Viljandi tn 82;620990;6407531
13342;Valga Kaugõppegümnaasium;Valga maakond, Valga linn, Uus tn 35;620710;6405331
13343;Valga Lasteaed Buratino;Valga maakond, Valga linn, Lai tn 6a;621276.0327;6405507.049
13345;Valga Lasteaed Kaseke;Valga maakond, Valga linn, Kase tn 6;622469.9785;6406146.06
12656;Valga Lasteaed Pääsuke;Valga maakond, Valga linn, Kungla tn 36;622473.9506;6406005.05
13349;Valga Lasteaed Walko;Valga maakond, Valga linn, Sepa tn 12;620597.9628;6405605.027
13369;Valga Põhikool;Valga maakond, Valga linn, Kungla 16;621721;6405730
12666;Valga Ukraina laupäevakool Kalõna;Valga maakond, Valga linn, Pikk 45;622720;6405374
13351;Valga Vene Gümnaasium;Valga maakond, Valga linn, Julius Kuperjanovi tn 99;622632;6406492
12556;Valgu Põhikool;Rapla maakond, Märjamaa vald, Valgu küla,  Mõisa;534032;6519872
13283;Valguta Lasteaed-Algkool;Tartu maakond, Rõngu vald, Valguta küla,  Valguta kool;629695;6452082
12466;Valjala Lasteaed;Saare maakond, Valjala vald, Valjala alevik, Kiriku tee 7;429419.9931;6474755.08
12465;Valjala Põhikool;Saare maakond, Valjala vald, Valjala alevik, Posti tn 18;429490;6474838
12574;Valtu Lasteaed;Rapla maakond, Kehtna vald, Kaerepere alevik, Kumma tee 4;548487.2094;6536127.603
12573;Valtu Põhikool;Rapla maakond, Kehtna vald, Kaerepere alevik, Staadioni tn 1;548392;6536175
12321;Vambola Lasteaed;Viljandi maakond, Tarvastu vald, Soe küla, Vambola lasteaed;613309.6633;6454062.942
13449;Vana-Antsla Kutsekeskkool;Võru maakond, Antsla vald, Vana-Antsla alevik, Antsla mnt 5;649643.2522;6416421.375
12948;Vana-Kalamaja Täiskasvanute Gümnaasium;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Vana-Kalamaja tn 9;541813;6589716
13191;Vanalinna Hariduskolleegium;Harju maakond, Tallinna linn, Kesklinna linnaosa, Vene tn 22;542481;6589204
12946;Vanalinna Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Lai tn 9;542229.9998;6589229.063
12547;Vana-Vigala Lasteaed;Rapla maakond, Vigala vald, Vana-Vigala küla, Mõis;514461.0772;6515544.533
12549;Vana-Vigala Põhikool;Rapla maakond, Vigala vald, Vana-Vigala küla, Hariduse tn 4/1;514556;6515510
12279;Vana-Võidu Lasteaed;Viljandi maakond, Viiratsi vald, Vana-Võidu küla, Vana-Võidu pst 4;597101.8569;6473773.641
13216;Vara Lasteaed Õnnetriinu;Tartu maakond, Vara vald, Vara küla, Pärnapargi;668410.4124;6489329.693
13215;Vara Põhikool;Tartu maakond, Vara vald, Vara küla, Vara koolimaja;668355;6489280
12645;Varbla Lasteaed;Pärnu maakond, Varbla vald, Varbla küla, Koolimaja;485671;6476643
12644;Varbla Põhikool;Pärnu maakond, Varbla vald, Varbla küla, Koolimaja;485680;6476636
12555;Varbola Lasteaed-Algkool;Rapla maakond, Märjamaa vald, Varbola küla, Koolimaja;525940;6545281
13441;Varstu Keskkool;Võru maakond, Varstu vald, Varstu alevik, Kooli tn 1;659167;6392626
13466;Varstu Lasteaed;Võru maakond, Varstu vald, Varstu alevik, Kesk tn 2;659176.9444;6392537.328
13130;Vasalemma Lasteaed Sajajalgne;Harju maakond, Vasalemma vald, Vasalemma alevik, Tööstuse tn 3;515851.9728;6566715.058
13128;Vasalemma Põhikool;Harju maakond, Vasalemma vald, Lemmaru küla, Vasalemma kooli;514375;6565801
12095;Vasta Kool;Lääne-Viru maakond, Viru-Nigula vald, Vasta küla, Vasta mõis;652594;6594427
12343;Vastemõisa Lasteaed Päevalill;Viljandi maakond, Suure-Jaani vald, Vastemõisa küla, Vastemõisa rahvamaja;584248.8165;6478838.229
13472;Vastse-Kuuste Kool;Põlva maakond, Vastse-Kuuste vald, Vastse-Kuuste alevik;672523;6450906
13444;Vastseliina Gümnaasium;Võru maakond, Vastseliina vald, Vastseliina alevik, Petseri tn 6;695781;6403940
13445;Vastseliina Lasteaed;Võru maakond, Vastseliina vald, Vastseliina alevik, Turu tn 2;695274.0281;6403620.965
12534;Vatla Põhikool;Lääne maakond, Hanila vald, Vatla küla, Vatla mõis;483848;6491231
11887;Vellavere looduskeskus;Tartu maakond, Konguta vald, Vellavere küla, Tootsi;641116;6459675
12071;Veltsi Lasteaed-Algkool;Lääne-Viru maakond, Rakvere vald, Veltsi küla, Veltsi tee 9;629332;6586756
13484;Veriora Lasteaed Õnneseen;Põlva maakond, Veriora vald, Veriora alevik, Uus tn 5;697731.928;6433842.988
13176;Veskitammi Lasteaed;Harju maakond, Saue vald, Laagri alevik, Veskitammi tn 22;535153.0489;6579267.047
12511;Vidruka Kool;Lääne maakond, Taebla vald, Vidruka küla, Hariduse tn 31;492243;6538125
12806;Vihasoo Lasteaed-Algkool;Harju maakond, Kuusalu vald, Vihasoo küla, Vihasoo lasteaed-algkool;601795;6602134
12431;Vihtra Lasteaed-Algkool;Pärnu maakond, Vändra vald, Vihtra küla, Jõesuu tee 5;559187.7048;6494394.942
12091;Vihula Lasteaed-Algkool;Lääne-Viru maakond, Vihula vald, Vihula küla, Vihula kooli;623294.0229;6603412.922
12877;Viimsi Keskkool;Harju maakond, Viimsi vald, Haabneeme alevik, Randvere tee 8;547197;6596996
12414;Viira Kool;Pärnu maakond, Tori vald, Jõesuu küla, Viira kool;553888;6484657
12304;Viiratsi Kool;Viljandi maakond, Viljandi vald, Viiratsi alevik, Tiigi tn 4;595955;6469817
12339;Viiratsi Lasteaed Rüblik;Viljandi maakond, Viiratsi vald, Viiratsi alevik, Nooruse tn 3;595862.7285;6469951.326
12242;Viisu Lasteaed;Järva maakond, Roosna-Alliku vald, Viisu küla, Pargi tee 4;595904.4355;6535334.508
11989;Viitina loodushariduskeskus;Võru maakond, Rõuge vald, Viitina küla, Viitina mõisakeskus;675648;6398182
32269;Viljandi Gümnaasium;Viljandi maakond, Viljandi linn, Hariduse 2;593120;6470235
12306;Viljandi Jakobsoni Kool;Viljandi maakond, Viljandi linn, Riia mnt 91;592607;6468434
12297;Viljandi Kaare Kool;Viljandi maakond, Viljandi linn, Kesk-Kaare tn 17;592496;6471407
12293;Viljandi Kesklinna Kool;Viljandi maakond, Viljandi linn, Uueveski tee 1;594144;6470653
12296;Viljandi Lasteaed Karlsson;Viljandi maakond, Viljandi linn, Kesk-Kaare tn 19;592392.9372;6471352.979
12295;Viljandi Lasteaed Krõll;Viljandi maakond, Viljandi linn, Kagu tn 9;592677.9351;6470931.937
12300;Viljandi Lasteaed Mesimumm;Viljandi maakond, Viljandi linn, Posti tn 20a;593758.0141;6470562.036
12289;Viljandi Lasteaed Midrimaa;Viljandi maakond, Viljandi linn, Tehnika tn 12;592557.9447;6469860.961
12288;Viljandi Lasteaed Mängupesa;Viljandi maakond, Viljandi linn, Riia mnt 30;592611.0714;6469309.998
12287;Viljandi Lasteaed Männimäe;Viljandi maakond, Viljandi linn, Riia mnt 93;592714.0149;6468251.931
12294;Viljandi Paalalinna Kool;Viljandi maakond, Viljandi linn, Paala tee 46;592067;6471222
12285;Viljandi Täiskasvanute Gümnaasium;Viljandi maakond, Viljandi linn, Kesk-Kaare 17;592491;6471396
12286;Viljandi Vaba Waldorfkool;Viljandi maakond, Viljandi linn, Lutsu tn 3;593646;6470147
12301;Viljandi Ühendatud Kutsekeskkool;Viljandi maakond, Viiratsi vald, Vana-Võidu küla, Õppe;597162.5969;6473431.213
13485;Viluste Põhikool;Põlva maakond, Veriora vald, Viluste küla, Viluste põhikool;696869;6432915
12078;Vinni Lasteaed Tõruke;Lääne-Viru maakond, Vinni vald, Vinni alevik, Pargi tn 3;638464.9468;6575200.945
12087;Vinni-Pajusti Gümnaasium;Lääne-Viru maakond, Vinni vald, Vinni alevik, Tammiku tn 9;637966;6574633
12894;Virmalise erakunstikool;Harju maakond, Tallinn, Virmalise 24/26;541914;6587513
12529;Virtsu Kool;Lääne maakond, Hanila vald, Virtsu alevik, Pargi tn 4;472997;6493238
12060;Vohnja Lasteaed-Algkool;Lääne-Viru maakond, Kadrina vald, Vohnja küla, Vohnja Kooli;616085;6583564
12172;Voka Lasteaed Naksitrallid;Ida-Viru maakond, Toila vald, Voka alevik, Männiku tn 2;703513.9756;6590740.943
13392;Voore Põhikool;Jõgeva maakond, Saare vald, Voore küla, Koolimaja;659327;6511568
12512;Vormsi Lasteaed-Põhikool;Lääne maakond, Vormsi vald, Hullo küla;456542;6539468
12335;Võhma Gümnaasium;Viljandi maakond, Võhma linn, Veski tn 12;590045;6500272
12334;Võhma Lasteaed;Viljandi maakond, Võhma linn, Veski tn 11;589995.9428;6500147.034
